name,1th_menu,name,2th_menu,name,3th_menu,name,4th_menu,ItemID,ValCheckFlag,IsCommon,VehicleType,ItemName,ItemDescription,CurValue,DefaultValue,Unit,ItemType,ItemRange,ItemDescription,Permission,,,Visibility
外设配置,5,RFID,21,,,,,1917,0,0,0,device.rfid_ppf_label_mode,RFID倍加福读标签模式设置,SINGLE_LABEL,SINGLE_LABEL,,enum_str,SINGLE_LABEL;MULTI_LABEL,SINGLE_LABEL单标签读，MULTI_LABELE多标签读,20,,,1
外设配置,5,触摸屏,14,,,,,1405,0,0,0,hmi.touch_screen_device_name,屏幕设备名称,/dev/ttyTHS1,/dev/ttyTHS1,,str,,屏幕设备名称,20,,,1
外设配置,5,触摸屏,14,,,,,1406,0,0,0,hmi.touch_screen_device_rate,屏幕设备波特率,"115,200","115,200",,int,,屏幕设备波特率,20,,,1
外设配置,5,触摸屏,14,,,,,1407,0,1,0,hmi.enable_touch_screen,开启屏幕设备,false,false,,enum_str,True;False,开启屏幕设备,20,,,1
外设配置,5,触摸屏,14,,,,,1415,0,1,0,hmi.touch_screen_version,触摸屏软件版本,v1,v1,,enum_str,v1;v2,触摸屏软件版本,20,,,1
外设配置,5,触摸屏,14,,,,,1416,0,0,0,hmi.touch_screen_get_fms_state_fps,触摸屏获取调度系统状态频率,"1,000",0,(1/1000)Hz,int,"[200,2000]",获取频率太快可能导致fms处理不过来，获取太慢用户体验不好,20,,,1
外设配置,5,触摸屏,14,,,,,2031,0,0,0,io.screen_turned_up_input_bits,触摸屏翻转信号通过IO传入的bit地址,3,3,,int,"[0, 64]",触摸屏翻转信号通过IO传入的bit地址,20,,,1
外设配置,5,触摸屏,14,,,,,2032,0,0,0,io.screen_turned_up_input_active_value,触摸屏翻转信号通过IO传入的有效值,0,0,,enum,LOW(0x00);HIGH(0x01),触摸屏翻转信号通过IO传入的有效值高电平/低电平）,20,,,1
外设配置,5,电源配置,16,,,,,905,0,1,0,main.enable_power_unit,启用电源单元,True,True,,enum_str,True;False,是否启用电源单元功能（需要安装电源单元）,30,,,1
外设配置,5,电源配置,16,,,,,924,0,0,0,main.low_battery_threshold,低电量阈值,20,20,0,int,"[1,100]",低电量阈值,30,,,1
外设配置,5,电源配置,16,,,,,942,0,0,0,main.enable_power_save_when_charging,充电时自动休眠,false,false,,enum_str,True;False,开启充电时自动休眠功能,20,,,1
外设配置,5,电源配置,16,,,,,2301,0,0,0,battery.battery_nominal_capacity,电池标称容量,"33,000","33,000",mAh,int,"[20000, 50000]",电池标称容量，当vsc版本小于v3.6.0时，需要用户设置。当vsc版本大于等于v3.6.0时，sros就会主动更新电池上传的值。,30,,,1
外设配置,5,电源配置,16,,,,,2302,0,0,0,battery.battery_max_capacity_percentage,电池的实际最大容量,100,100,0,int,"[0, 100]",电池的实际最大容量，随着电池的使用次数增加，电池的实际容量会随之减少，当vsc版本大于等于v3.6.0时，sros就会主动更新此值,30,,,1
外设配置,5,电源配置,16,,,,,2303,0,0,0,battery.minute_of_mean_current,通过最近几分钟的平均电流来预测电池剩余电量使用时间,5,5,min,int,"[5, 180]",通过最近几分钟的平均电流来预测电池剩余电量使用时间,20,,,1
外设配置,5,电源配置,16,,,,,2304,0,0,0,battery.agv_mean_current,agv平均电流,"2,000","2,000",mA,int,"[100, 5000]",agv的平均电流，由于agv上搭载的负载不一样导致agv的平均电流差别很大，当新机器生产出来时，用户可以根据实际值设置一下，以后sros就会主动学习并更新此agv的平均电流。,30,,,1
外设配置,5,电源配置,16,,,,,2305,0,0,0,battery.peukert_exponent,"Peukert's exponent",1.1,1.1,,float,"[1.0, 1.3]","Peukert's exponent",30,,,1
外设配置,5,电源配置,16,,,,,2306,0,0,0,battery.lambda_new_current_add_to_history_mean_current,新的平均电流加入历史平均电流的比例,0.01,0.01,,float,"[0.01, 0.50]",新的平均电流加入历史平均电流的比例,30,,,1
外设配置,5,电源配置,16,,,,,2307,0,0,0,battery.battery_maintenance_percentage,电池维保电量,98,98,0,int,"[0, 100]",维保操作流程：启动充电，等待充电状态变为空闲，电池充电状态从充电中变为空闲时电池电量大于等于维保电量则维保成功,30,,,1
外设配置,5,电源配置,16,,,,,2308,0,0,0,battery.battery_maintenance_finish_current,电池维保结束电流,2,2,A,float,"[0.0, 100.0]",维保操作流程：启动充电，等待充电状态变为空闲，电池充电状态从充电中变为空闲时电池电流小于维保结束电流则维保成功,30,,,1
外设配置,5,电源配置,16,,,,,2309,0,0,0,battery.set_nominal_capacity_switch,设置标称容量的开关,False,False,,enum_str,True;False,使能时程序不会从电池获取标称容量写入到配置中,20,,,1
外设配置,5,电源配置,16,,,,,2312,0,0,0,battery.emergency_temperature,电池告警温度,60,60,℃,int,"[-50, 150]",电池温度监控：当电池温度高于该阈值进行声光报警,20,,,1
外设配置,5,电源配置,16,,,,,2313,0,0,0,battery.warning_temperature,电池预警温度,50,50,℃,int,"[-50, 150]",电池温度监控：当电池温度高于该阈值进行预警提示,20,,,1
外设配置,5,电源配置,16,,,,,3201,0,0,0,spu.comm_device_type,SPU设备类型,RS485,RS485,,enum_str,RS485;RS232,SPU设备类型,30,,,1
外设配置,5,电源配置,16,,,,,3202,0,0,0,spu.comm_device,SPU设备名字,/dev/ttyTHS3,/dev/ttyTHS3,,str,,SPU设备名字,30,,,1
外设配置,5,电源配置,16,,,,,3203,0,0,0,spu.comm_baud_rate,SPU串口波特率,9600,9600,,int,"[0,115200]",SPU串口波特率,30,,,1
外设配置,5,电源配置,16,,,,,3204,0,0,0,spu.power_charge_detect_timeout,检测是否充电成功的等待超时,15000,15000,ms,int,"[0,50000]",启动充电后，如果在指定的超时时间以后仍未检测到“充电中”状态，则认为充电失败,30,,,1
外设配置,5,电源配置,16,,,,,3205,0,0,0,spu.alarm_remain_capacity,电池剩余电量警报阈值,15,15,,int,"[0,100]",电池剩余电量低于该值将会触发低电量警报，该值是剩余电量百分比,30,,,1
外设配置,5,电源配置,16,,,,,3206,0,0,0,spu.powerOff_capacity,电池剩余电量关机阈值,8,8,,int,"[0,100]",电池剩余电量低于该值将会整机断电，该值是剩余电量百分比,30,,,1
外设配置,5,电源配置,16,,,,,3207,0,0,0,spu.temporaryBoot_time,允许临时开机时长,120,120,,int,"[120,300]",电池剩余电量低于关机阈值时，允许临时开机的时长，单位s,30,,,1
外设配置,5,公共配置,1,,,,,933,0,0,0,main.enable_hmi,启用HMI功能,true,true,,enum_str,True;False,HMI支持,30,,,1
外设配置,5,公共配置,1,,,,,1201,0,0,0,lmns.serial_device,LMNS串口设备名称,/dev/ttyTHS1,/dev/ttyTHS1,,str,,LMNS串口设备名称,30,,,1
外设配置,5,公共配置,1,,,,,1202,0,0,0,lmns.serial_baud_rate,LMNS串口设备波特率,"115,200","115,200",,int,"[0,115200]",LMNS串口设备波特率,30,,,1
外设配置,5,公共配置,1,,,,,1321,0,0,0,inspection.disable_R2100,关闭对R2100设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1322,0,1,0,inspection.disable_SVC100_UP,关闭对SVC100_UP设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1323,0,1,0,inspection.disable_SVC100_DOWN,关闭对SVC100_DOWN设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1324,0,1,0,inspection.disable_PGV_UP,关闭对PGV_UP设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1325,0,1,0,inspection.disable_PGV_DOWN,关闭对PGV_DOWN设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,LC100,18,,,,,1326,0,1,0,inspection.disable_LC100,关闭对LC100设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1327,0,1,0,inspection.disable_SPEAKER,关闭对SPEAKER设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1328,0,1,0,inspection.disable_SCREEN,关闭对SCREEN设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1329,0,1,0,inspection.disable_CAMERA_D435,关闭对CAMERA_D435设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1330,0,1,0,inspection.disable_SH100_TOF_1,关闭对SH100_TOF_1设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1331,0,1,0,inspection.disable_SH100_TOF_2,关闭对SH100_TOF_2设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1332,0,1,0,inspection.disable_AC_MOTOR_1,关闭对AC_MOTOR_1设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1333,0,1,0,inspection.disable_AC_MOTOR_2,关闭对AC_MOTOR_2设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1334,0,1,0,inspection.disable_AC_MOTOR_3,关闭对AC_MOTOR_3设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1335,0,1,0,inspection.disable_AC_MOTOR_4,关闭对AC_MOTOR_4设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1336,0,0,0,inspection.disable_EU100_1,关闭对EU100_1设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1337,0,0,0,inspection.disable_EU100_2,关闭对EU100_2设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1338,0,0,0,inspection.disable_EU100_3,关闭对EU100_3设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1339,0,0,0,inspection.disable_EU100_4,关闭对EU100_4设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,公共配置,1,,,,,1340,0,0,0,inspection.disable_EAC,关闭对EAC设备的检测,false,false,,enum_str,True;False,该设备出现故障，只是提醒，不会做进一步操作,20,,,1
外设配置,5,扬声器,17,,,,,1401,0,0,0,hmi.can_device_name,CAN设备名称,can0,can0,,str,can0;can1,CAN设备名称,20,,,1
外设配置,5,扬声器,17,,,,,1402,0,0,0,hmi.can_buadrate,CAN设备波特率,"500,000","500,000",,int,"[1,5000000]",CAN设备波特率,20,,,1
外设配置,5,扬声器,17,,,,,1403,0,0,0,hmi.speaker_can_id,CAN设备ID(十六进制),202,202,,hex,200;202,CAN设备ID,20,,,1
外设配置,5,扬声器,17,,,,,1404,0,0,0,hmi.single_max_play_time,扬声器单曲最长播放时间,"3,000","3,000",,ms,"[1,5000]",扬声器单曲最大播放时间(仅对提示音有效),20,,,1
外设配置,5,扬声器,17,,,,,1409,0,0,0,hmi.speaker_volume,扬声器音量,50,50,,int,"[0,100]",扬声器音量,20,,,1
外设配置,5,扬声器,17,,,,,1411,0,0,0,hmi.enable_can_bus,启用can_bus,true,true,,enum_str,True;False,启用can_bus,20,,,1
外设配置,5,扬声器,17,,,,,1412,0,0,0,hmi.middle_led_type,agv上lc100中间的控制线上接的灯的类型,tricolor,tricolor,,enum_str,tricolor;extension;tricolor-two_wire;AMR600;business,agv上lc100中间的控制线上接的灯的类型,20,,,1
外设配置,5,扬声器,17,,,,,1413,0,1,0,hmi.enable_speaker,是否启用HMI扬声器,true,true,,enum_str,True;False,是否启用HMI扬声器,20,,,1
外设配置,5,扬声器,17,,,,,1420,0,1,0,hmi.azowie_voice_version,艾智威播放器音乐放置的版本,v1,v1,,enum_str,v1;v2,v1版本指的是最开始的那一版声音，行走过程中播放天空之城；v2版本语音更丰富,20,,,1
外设配置,5,扬声器,17,,,,,1421,0,0,0,hmi.movement_voice_playback_mode,执行移动任务时，声音播放模式,random,random,,enum_str,random;sequential;single_cycle;none,random:随机播放10首音乐；sequential:顺序播放10首音乐；single_cycle：指的播放某首音乐；none：移动时不播放音乐,20,,,1
外设配置,5,扬声器,17,,,,,1422,0,0,0,hmi.single_cycle_voice_id,指定播放的音乐ID,35,35,,enum,music_a(0x23);music_b(0x24);music_c(0x25);music_d(0x26);music_e(0x27);music_0(0x28);music_1(0x29);music_2(0x2A);music_3(0x2B);music_4(0x2C);music_5(0x2D);music_6(0x2E);music_7(0x2F);music_8(0x30);music_9(0x31),当参数hmi.movement_voice_playback_mode的值为single_cycle时，此参数生效,20,,,1
外设配置,5,电源配置,16,,,,,978,0,1,0,main.enable_spu,启用SPU,FALSE,FALSE,,enum_str,True;False,是否启用SPU模块（需要安装SPU模块）,30,,,1
通信配置,7,4G/5G,28,,,,,1034,0,1,0,network.enable_mqtt,启用4G/5G通信,false,false,,enum_str,True;False,是否启用4G/5G通信功能,30,,,1
通信配置,7,4G/5G,28,,,,,1035,0,0,0,network.mqtt_server_ip,开启4G/5G通信MQTT服务器IP地址,161.189.44.16,161.189.44.16,,str,,开启4G/5G通信MQTT服务器IP地址,30,,,1
通信配置,7,4G/5G,28,,,,,1036,0,0,0,network.mqtt_server_port,开启4G/5G通信MQTT服务器端口号,"1,883","1,883",,int,"[0, 65535]",开启4G/5G通信MQTT服务器TCP端口,30,,,1
通信配置,7,4G/5G,28,,,,,1037,0,0,0,network.ap_net_mfrs_name,ap网络接入设备商,Nodes,Nodes,,enum_str,Nodes;Doublecom;Moxa,Nodes节点通，Doublecom多倍通，Moxa摩莎,30,,,1
通信配置,7,FMS,29,,,,,1013,0,0,0,network.server_ip,上传车辆IP的服务器IP地址,NA,NA,,str,,调度服务器IP地址，用于主动上传自身IP地址,20,,,1
通信配置,7,FMS,29,,,,,1014,0,0,0,network.server_port,上传车辆IP的服务器端口号,"8,001","8,001",,int,"[0, 65535]",UDP端口,20,,,1
通信配置,7,FMS,29,,,,,1015,0,0,0,network.system_state_update_freq,系统状态上传间隔时间,2,2,100ms,int,"[0,100]",系统状态上传间隔时间，0表示不上传,20,,,1
通信配置,7,FMS,29,,,,,1016,0,0,0,network.hardware_state_update_freq,硬件状态上传间隔时间,50,50,100ms,int,"[0,100]",硬件状态上传间隔时间，0表示不上传,20,,,1
通信配置,7,FMS,29,,,,,1021,0,0,0,network.udp_server_port,UDP服务器端口号,"8,005","8,005",,int,"[0, 65535]",UDP服务器端口号，用于接收广播消息,30,,,1
通信配置,7,FMS,29,,,,,1022,0,0,0,network.enable_udp_upload_ip_info,启用自动上传IP地址,false,false,,enum_str,True;False,是否启用自动向调度服务器上传IP地址功能，服务器地址在network.server_ip中配置,10,,,1
通信配置,7,FMS,29,,,,,1023,0,0,0,network.enable_trim_system_state_upload,启用精简SystemState通信模式,false,false,,enum_str,True;False,是否启用SystemState精简通信模式,20,,,1
通信配置,7,FMS,29,,,,,1024,0,0,0,network.http_service_port,http服务端口号,80,80,,int,"[0, 65535]",http服务端口号，用于http数据请求,30,,,1
通信配置,7,FMS,29,,,,,1025,0,0,0,network.ip_info_upload_freq,向服务器上传IP地址间隔时间,10,10,s,int,"[1,300]",向服务器上传车辆信息间隔时间,20,,,1
通信配置,7,FMS,29,,,,,1026,0,0,0,network.fms_http_server_port,fms调度服务器http端口号,80,80,,int,"[0, 65535]",SROS操作FMS订单时候需要用到,20,,,1
通信配置,7,FMS,29,,,,,1030,0,0,0,network.enable_tcp_keep_alive,"启用tcp keep alive",false,false,,enum_str,True;False,"是否启用tcp keep alive",30,,,1
通信配置,7,FMS,29,,,,,1031,0,0,0,network.tcp_keepalive_time,如该连接在多少秒内没有任何数据往来，则进行探测,10,10,s,int,"[10, 7200]",如该连接在多少秒内没有任何数据往来，则进行探测,30,,,1
通信配置,7,FMS,29,,,,,1032,0,0,0,network.tcp_keepalive_intvl,探测包发送的时间间隔,1,1,s,int,"[1, 75]",探测包发送的时间间隔,30,,,1
通信配置,7,FMS,29,,,,,1033,0,0,0,network.tcp_keepalive_probes,探测尝试的次数。如果第1次探测包就收到响应了，则后几次的不再发,1,1,times,int,"[1, 30]",探测尝试的次数。如果第1次探测包就收到响应了，则后几次的不再发,30,,,1
通信配置,7,Modbus,30,,,,,2101,0,1,0,modbus.enable_modbus_tcp,是否启用modbus-TCP,false,false,,enum_str,True;False,是否启用modbus-TCP,20,,,1
通信配置,7,Modbus,30,,,,,2102,0,1,0,modbus.enable_modbus_rtu,是否启用modbus-RTU,false,false,,enum_str,True;False,是否启用modbus-RTU,20,,,1
通信配置,7,Modbus,30,,,,,2103,0,0,0,modbus.modbus_rtu_device,modbus-RTU通信设备名称,/dev/ttyUSB0,/dev/ttyUSB0,,str,,modbus-RTU通信设备名称,20,,,1
通信配置,7,Modbus,30,,,,,2104,0,0,0,modbus.modbus_rtu_baud_rate,modbus-RTU通信设备波特率,"115,200","115,200",,int,,modbus-RTU通信设备波特率,20,,,1
通信配置,7,Modbus,30,,,,,2105,0,0,0,modbus.modbus_tcp_port,modbus-TCP端口号,502,502,,int,"[0, 65535]",modbus-TCP端口号,20,,,1
通信配置,7,Modbus,30,,,,,2106,0,0,0,modbus.modbus_rtu_parity,modbus-RTU通信的奇偶校验,NoneParity,NoneParity,,enum_str,NoneParity;OddParity;EvenParity,modbus-RTU通信的奇偶校验,20,,,1
通信配置,7,Modbus,30,,,,,2110,0,0,0,modbus.start_bits_addr,线圈寄存器的起始地址,1,1,,int,"[0,50000]",线圈寄存器的起始地址,20,,,1
通信配置,7,Modbus,30,,,,,2111,0,0,0,modbus.start_input_bits_addr,离散输入寄存器的起始地址,"10,001","10,001",,int,"[0,50000]",离散输入寄存器的起始地址,20,,,1
通信配置,7,Modbus,30,,,,,2112,0,0,0,modbus.start_input_registers_addr,输入寄存器的起始地址,"30,001","30,001",,int,"[0,50000]",输入寄存器的起始地址,20,,,1
通信配置,7,Modbus,30,,,,,2113,0,0,0,modbus.start_registers_addr,保持寄存器的起始地址,"40,001","40,001",,int,"[0,50000]",保持寄存器的起始地址,20,,,1
通信配置,7,网卡配置,27,,,,,1008,0,0,0,network.eth0_ip_type,网卡eth0获取IP类型,Static,Static,,enum_str,Static;DHCP,网卡eth0获取IP的方式（静态配置/DHCP）,20,,,1
通信配置,7,网卡配置,27,,,,,1009,0,0,0,network.eth0_ip,网卡eth0静态IP地址,192.168.23.112,192.168.23.112,,str,,网卡eth0静态IP地址,20,,,1
通信配置,7,网卡配置,27,,,,,1010,0,0,0,network.eth0_netmask_prefixlen,网卡eth0子网掩码长度,24,24,,int,"[0, 32]",网卡eth0子网掩码长度,20,,,1
通信配置,7,网卡配置,27,,,,,1011,0,0,0,network.eth0_gateway,网卡eth0网关地址,0,0,,str,,网卡eth0网关地址,20,,,1
通信配置,7,网卡配置,27,,,,,1012,0,0,0,network.enp3s0_ip,网卡enp3s0静态IP地址,192.168.71.50,192.168.71.50,,str,,网卡enp3s0静态IP地址,20,,,1
通信配置,7,网卡配置,27,,,,,1017,0,0,0,network.enp3s0_ip_type,网卡enp3s0获取IP类型,Static,Static,,enum_str,Static;DHCP,网卡enp3s0获取IP的方式（静态配置/DHCP）,20,,,1
通信配置,7,网卡配置,27,,,,,1018,0,0,0,network.enp3s0_netmask_prefixlen,网卡enp3s0子网掩码长度,24,24,,int,"[0, 32]",网卡enp3s0子网掩码长度,20,,,1
